SPNAMES_jetz;SPNAMES_merge_jetz-birdlife;SPNAMES_birdlife;SPENG_jetz;SPENG_birdlife;Order;MIG_strategy;DIST_QUALI;DIST_QUANTI_MIGONLY;DIST_QUANTI_ALLSP;LENGTH_BREEDINGA;BodyMass;Diet.Inv;Diet.Vend;Diet.Vect;Diet.Vfish;Diet.Vunk;Diet.Scav;Diet.Fruit;Diet.Nect;Diet.Seed;Diet.PlantO;Diet.5Cat;Diet_breadth;ForStrat.watbelowsurf;ForStrat.wataroundsurf;ForStrat.ground;ForStrat.understory;ForStrat.midhigh;ForStrat.canopy;ForStrat.aerial;For_breadth
Apus_horus;Apus_horus;Apus_horus;Horus-Swift;Horus-Swift;CAPRIMULGIFORMES;1_resident;1_resident;0;497.742736492448;7286;27.45;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;10;10;0;80;3
Apus_niansae;Apus_niansae;Apus_niansae;Nyanza-Swift;Nyanza-Swift;CAPRIMULGIFORMES;2_partial_migrant;2_short;823.14531689074;823.14531689074;1380;32.5;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;0;0;100;1
Apus_nipalensis;Apus_nipalensis;Apus_nipalensis;House-Swift;House-Swift;CAPRIMULGIFORMES;1_resident;1_resident;0;815.604137701136;20281;29.82;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;10;0;90;2
Apus_pacificus;Apus_pacificus;Apus_pacificus;Fork-tailed-Swift;Pacific-Swift;CAPRIMULGIFORMES;2_partial_migrant;4_long;3878.89839746272;3878.89839746272;71964;39.43;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;0;0;100;1
Apus_pallidus;Apus_pallidus;Apus_pallidus;Pallid-Swift;Pallid-Swift;CAPRIMULGIFORMES;2_partial_migrant;3_variable;2584.60402492419;2584.60402492419;7912;41.9;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;0;0;100;1
Apus_sladeniae;Apus_sladeniae;Apus_sladeniae;Fernando-Po-Swift;Fernando-Swift;CAPRIMULGIFORMES;1_resident;1_resident;0;40.624943227027;71;42.8;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;40;0;60;2
Apus_toulsoni;Apus_horus;Apus_horus;Loanda-Swift;Horus-Swift;CAPRIMULGIFORMES;1_resident;1_resident;0;497.742736492448;7286;27.45;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;10;10;0;80;3
Apus_unicolor;Apus_unicolor;Apus_unicolor;Plain-Swift;Plain-Swift;CAPRIMULGIFORMES;2_partial_migrant;2_short;328.122860134979;328.122860134979;87;22.5;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;0;0;100;1
Aquila_adalberti;Aquila_adalberti;Aquila_adalberti;Spanish-Imperial-Eagle;Spanish-Imperial-Eagle;ACCIPITRIFORMES;1_resident;1_resident;0;102.909629095725;586;2958.03;0;90;10;0;0;0;0;0;0;0;VertFishScav;2;0;0;100;0;0;0;0;1
Aquila_africanus;Aquila_africana;Aquila_africana;Cassins-Hawk-eagle;Cassins-Hawk-eagle;ACCIPITRIFORMES;1_resident;1_resident;0;427.772383641317;6137;1047;0;100;0;0;0;0;0;0;0;0;VertFishScav;1;0;0;0;0;20;80;0;2
Aquila_audax;Aquila_audax;Aquila_audax;Wedge-tailed-Eagle;Wedge-tailed-Eagle;ACCIPITRIFORMES;1_resident;1_resident;0;707.087794054495;26047;3449.86;0;50;30;0;0;20;0;0;0;0;VertFishScav;3;0;0;70;0;0;30;0;2
Aquila_chrysaetos;Aquila_chrysaetos;Aquila_chrysaetos;Golden-Eagle;Golden-Eagle;ACCIPITRIFORMES;2_partial_migrant;3_variable;1626.20356579046;1626.20356579046;201424;4247.97;0;80;10;0;0;10;0;0;0;0;VertFishScav;3;0;0;100;0;0;0;0;1
Aquila_clanga;Clanga_clanga;Clanga_clanga;Greater-Spotted-Eagle;Greater-Spotted-Eagle;ACCIPITRIFORMES;3_strict_migrant;4_long;3077.91475419549;3077.91475419549;46858;2154.29;10;30;30;20;0;10;0;0;0;0;VertFishScav;5;0;0;50;20;30;0;0;3
Aquila_fasciatus;Aquila_fasciata;Aquila_fasciata;Bonellis-Eagle;Bonellis-Eagle;ACCIPITRIFORMES;1_resident;1_resident;0;998.834817838097;21585;1936.49;0;90;10;0;0;0;0;0;0;0;VertFishScav;2;0;0;70;0;10;10;10;4
Aquila_gurneyi;Aquila_gurneyi;Aquila_gurneyi;Gurneys-Eagle;Gurneys-Eagle;ACCIPITRIFORMES;1_resident;1_resident;0;300.044761394571;2367;3059.99;0;100;0;0;0;0;0;0;0;0;VertFishScav;1;0;0;30;20;20;30;0;4
Aquila_hastata;Clanga_hastata;Clanga_hastata;Indian-Spotted-Eagle;Indian-Spotted-Eagle;ACCIPITRIFORMES;1_resident;1_resident;0;429.662655229666;8059;1359.41;20;40;40;0;0;0;0;0;0;0;VertFishScav;3;0;0;20;20;20;20;20;5
Aquila_heliaca;Aquila_heliaca;Aquila_heliaca;Eastern-Imperial-Eagle;Eastern-Imperial-Eagle;ACCIPITRIFORMES;2_partial_migrant;3_variable;2343.61457844825;2343.61457844825;44739;3125.21;0;70;20;0;0;10;0;0;0;0;VertFishScav;3;0;0;100;0;0;0;0;1
Aquila_nipalensis;Aquila_nipalensis;Aquila_nipalensis;Steppe-Eagle;Steppe-Eagle;ACCIPITRIFORMES;3_strict_migrant;3_variable;2807.28386710965;2807.28386710965;28838;2714.33;0;90;0;0;0;10;0;0;0;0;VertFishScav;2;0;0;100;0;0;0;0;1
Aquila_pomarina;Clanga_pomarina;Clanga_pomarina;Lesser-Spotted-Eagle;Lesser-Spotted-Eagle;ACCIPITRIFORMES;3_strict_migrant;4_long;4259.67576614983;4259.67576614983;10079;1359.41;20;40;40;0;0;0;0;0;0;0;VertFishScav;3;0;0;20;20;20;20;20;5
Aquila_rapax;Aquila_rapax;Aquila_rapax;Tawny-Eagle;Tawny-Eagle;ACCIPITRIFORMES;1_resident;1_resident;0;1260.32444007145;55420;2236.06;10;50;20;10;0;10;0;0;0;0;VertFishScav;5;0;0;100;0;0;0;0;1
Aquila_verreauxii;Aquila_verreauxii;Aquila_verreauxii;Verreauxs-Eagle;Verreauxs-Eagle;ACCIPITRIFORMES;1_resident;1_resident;0;844.840188578535;13527;4195;0;90;10;0;0;0;0;0;0;0;VertFishScav;2;0;0;60;10;10;10;10;5
Aquila_wahlbergi;Hieraaetus_wahlbergi;Hieraaetus_wahlbergi;Wahlbergs-Eagle;Wahlbergs-Eagle;ACCIPITRIFORMES;2_partial_migrant;3_variable;1955.47618207491;1955.47618207491;30105;639.99;10;20;70;0;0;0;0;0;0;0;VertFishScav;3;0;0;80;10;10;0;0;3
Ara_ambiguus;Ara_ambiguus;Ara_ambiguus;Great-Green-Macaw;Great-Green-Macaw;PSITTACIFORMES;1_resident;1_resident;0;148.562328869863;507;1300;0;0;0;0;0;0;50;0;50;0;Omnivore;2;0;0;0;0;60;40;0;2
Ara_ararauna;Ara_ararauna;Ara_ararauna;Blue-and-yellow-Macaw;Blue-and-yellow-Macaw;PSITTACIFORMES;1_resident;1_resident;0;719.319117913799;23766;1125;0;0;0;0;0;0;30;10;30;30;PlantSeed;4;0;0;0;0;60;40;0;2
Ara_chloropterus;Ara_chloropterus;Ara_chloropterus;Red-and-green-Macaw;Red-and-green-Macaw;PSITTACIFORMES;1_resident;1_resident;0;736.488901513521;24692;1214;0;0;0;0;0;0;40;0;30;30;PlantSeed;3;0;0;0;0;60;40;0;2
Ara_glaucogularis;Ara_glaucogularis;Ara_glaucogularis;Blue-throated-Macaw;Blue-throated-Macaw;PSITTACIFORMES;1_resident;1_resident;0;406.395627581884;220;26.4;60;0;0;0;0;0;0;40;0;0;Invertebrate;2;0;0;0;20;30;50;0;3
Ara_macao;Ara_macao;Ara_macao;Scarlet-Macaw;Scarlet-Macaw;PSITTACIFORMES;1_resident;1_resident;0;378.187791623222;20555;23.2;40;0;0;0;0;0;30;30;0;0;FruiNect;3;0;0;0;0;50;50;0;2
Ara_militaris;Ara_militaris;Ara_militaris;Military-Macaw;Military-Macaw;PSITTACIFORMES;1_resident;1_resident;0;166.6691826686;1437;30.1;50;0;0;0;0;0;0;50;0;0;Omnivore;2;0;0;0;80;20;0;0;2
Ara_rubrogenys;Ara_rubrogenys;Ara_rubrogenys;Red-fronted-Macaw;Red-fronted-Macaw;PSITTACIFORMES;1_resident;1_resident;0;315.490385886069;70;16;50;0;0;0;0;0;0;50;0;0;Omnivore;2;0;0;0;30;60;10;0;3
Ara_severus;Ara_severus;Ara_severus;Chestnut-fronted-Macaw;Chestnut-fronted-Macaw;PSITTACIFORMES;1_resident;1_resident;0;78.3187714770355;18112;29.2;60;0;0;0;0;0;0;40;0;0;Invertebrate;2;0;0;0;40;30;30;0;3
Arachnothera_affinis;Arachnothera_affinis;Arachnothera_affinis;Grey-breasted-Spiderhunter;Streaky-breasted-Spiderhunter;PASSERIFORMES;1_resident;1_resident;0;349.898490516811;5006;38.4;40;0;0;0;0;0;30;30;0;0;FruiNect;3;0;0;0;0;70;30;0;2
Arachnothera_chrysogenys;Arachnothera_chrysogenys;Arachnothera_chrysogenys;Yellow-eared-Spiderhunter;Yellow-eared-Spiderhunter;PASSERIFORMES;1_resident;1_resident;0;66.6791072359421;4476;25.37;40;0;0;0;0;0;30;30;0;0;FruiNect;3;0;0;0;20;60;20;0;3
Arachnothera_clarae;Arachnothera_clarae;Arachnothera_clarae;Naked-faced-Spiderhunter;Naked-faced-Spiderhunter;PASSERIFORMES;1_resident;1_resident;0;677.366843669571;912;12.46;50;0;0;0;0;0;0;50;0;0;Omnivore;2;0;0;0;80;20;0;0;2
Arachnothera_crassirostris;Arachnothera_crassirostris;Arachnothera_crassirostris;Thick-billed-Spiderhunter;Thick-billed-Spiderhunter;PASSERIFORMES;1_resident;1_resident;0;395.059645973922;3238;30.7;50;0;0;0;0;0;0;50;0;0;Omnivore;2;0;0;0;10;40;50;0;3
Arachnothera_everetti;Arachnothera_everetti;Arachnothera_affinis;Bornean-Spiderhunter;Streaky-breasted-Spiderhunter;PASSERIFORMES;1_resident;1_resident;0;393.198595952915;175;25.37;30;0;0;0;0;0;30;20;0;20;Omnivore;4;0;0;0;0;50;50;0;2
Arachnothera_flavigaster;Arachnothera_flavigaster;Arachnothera_flavigaster;Spectacled-Spiderhunter;Spectacled-Spiderhunter;PASSERIFORMES;1_resident;1_resident;0;65.5335598575761;4114;783.99;0;0;0;0;0;0;100;0;0;0;FruiNect;1;0;0;20;30;30;20;0;4
Arachnothera_juliae;Arachnothera_juliae;Arachnothera_juliae;Whiteheads-Spiderhunter;Whiteheads-Spiderhunter;PASSERIFORMES;1_resident;1_resident;0;659.484495485409;180;1015;0;0;0;0;0;0;20;20;30;30;PlantSeed;4;0;0;0;0;60;40;0;2
Arachnothera_longirostra;Arachnothera_longirostra;Arachnothera_longirostra;Little-Spiderhunter;Little-Spiderhunter;PASSERIFORMES;1_resident;1_resident;0;598.697138545581;12761;292;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;100;0;0;0;0;1
Arachnothera_magna;Arachnothera_magna;Arachnothera_magna;Streaked-Spiderhunter;Streaked-Spiderhunter;PASSERIFORMES;1_resident;1_resident;0;964.10258208403;6780;397;50;0;20;0;0;0;10;0;10;10;Omnivore;5;0;50;50;0;0;0;0;2
Arachnothera_robusta;Arachnothera_robusta;Arachnothera_robusta;Long-billed-Spiderhunter;Long-billed-Spiderhunter;PASSERIFORMES;1_resident;1_resident;0;214.900610795139;2333;431.33;70;10;10;0;0;0;10;0;0;0;Invertebrate;4;0;30;70;0;0;0;0;2
Aramides_axillaris;Aramides_axillaris;Aramides_axillaris;Rufous-necked-Wood-rail;Rufous-necked-Wood-rail;GRUIFORMES;1_resident;1_resident;0;258.698935369358;1891;183;70;10;10;0;0;0;10;0;0;0;Invertebrate;4;0;60;40;0;0;0;0;2
Aramides_cajanea;Aramides_cajaneus;Aramides_cajaneus;Grey-necked-Wood-rail;Grey-necked-Wood-rail;GRUIFORMES;1_resident;1_resident;0;259.902444354722;42383;540;70;10;10;0;0;0;10;0;0;0;Invertebrate;4;0;30;70;0;0;0;0;2
Aramides_calopterus;Aramides_calopterus;Aramides_calopterus;Red-winged-Wood-rail;Red-winged-Wood-rail;GRUIFORMES;1_resident;1_resident;0;112.508399675965;2013;454;70;10;10;0;0;0;10;0;0;0;Invertebrate;4;0;30;70;0;0;0;0;2
Aramides_mangle;Aramides_mangle;Aramides_mangle;Little-Wood-rail;Little-Wood-rail;GRUIFORMES;1_resident;1_resident;0;484.328772061341;2625;700.07;50;30;0;0;0;0;20;0;0;0;Omnivore;3;0;30;70;0;0;0;0;2
Aramides_saracura;Aramides_saracura;Aramides_saracura;Slaty-breasted-Wood-rail;Slaty-breasted-Wood-rail;GRUIFORMES;1_resident;1_resident;0;107.890997763374;3235;191;70;0;30;0;0;0;0;0;0;0;Invertebrate;2;0;70;30;0;0;0;0;2
Aramides_wolfi;Aramides_wolfi;Aramides_wolfi;Brown-Wood-rail;Brown-Wood-rail;GRUIFORMES;1_resident;1_resident;0;450.228250638512;478;1134;0;0;0;0;0;0;100;0;0;0;FruiNect;1;0;0;0;0;60;40;0;2
Aramides_ypecaha;Aramides_ypecaha;Aramides_ypecaha;Giant-Wood-rail;Giant-Wood-rail;GRUIFORMES;1_resident;1_resident;0;982.616364943071;11893;1080;50;0;20;0;30;0;0;0;0;0;Omnivore;3;0;50;50;0;0;0;0;2
Aramidopsis_plateni;Aramidopsis_plateni;Aramidopsis_plateni;Snoring-Rail;Snoring-Rail;GRUIFORMES;1_resident;1_resident;0;40.8654846721689;351;468;0;0;0;0;0;0;10;0;60;30;PlantSeed;3;0;0;60;20;20;0;0;3
Aramus_guarauna;Aramus_guarauna;Aramus_guarauna;Limpkin;Limpkin;GRUIFORMES;1_resident;1_resident;0;662.995653487907;39249;343;0;0;0;0;0;0;30;0;50;20;PlantSeed;3;0;0;0;0;60;40;0;2
Aratinga_acuticaudata;Psittacara_acuticaudatus;Psittacara_acuticaudatus;Blue-crowned-Parakeet;Blue-crowned-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;530.170087120621;11050;171;0;0;0;0;0;0;50;0;50;0;Omnivore;2;0;0;0;33;33;33;0;3
Aratinga_aurea;Eupsittula_aurea;Eupsittula_aurea;Peach-fronted-Parakeet;Peach-fronted-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;610.45176353264;17948;84.62;10;0;0;0;0;0;30;0;30;30;PlantSeed;4;0;0;70;30;0;0;0;2
Aratinga_auricapillus;Aratinga_auricapillus;Aratinga_auricapillus;Golden-capped-Parakeet;Golden-capped-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;110.656846289457;297;130;0;0;0;0;0;0;50;0;50;0;Omnivore;2;0;0;30;50;20;0;0;3
Aratinga_brevipes;Psittacara_holochlorus;Psittacara_holochlorus;Socorro-Parakeet;Green-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;184.798204311479;1055;177;0;0;0;0;0;0;60;0;40;0;FruiNect;2;0;0;0;30;60;10;0;3
Aratinga_cactorum;Eupsittula_cactorum;Eupsittula_cactorum;Cactus-Parakeet;Cactus-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;274.390278198751;3704;139.26;0;0;0;0;0;0;0;0;30;70;PlantSeed;2;0;0;0;50;50;0;0;2
Aratinga_canicularis;Eupsittula_canicularis;Eupsittula_canicularis;Orange-fronted-Parakeet;Orange-fronted-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;243.003451086693;1148;85;0;0;0;0;0;0;50;0;50;0;Omnivore;2;0;0;0;50;50;0;0;2
Aratinga_chloroptera;Psittacara_chloropterus;Psittacara_chloropterus;Hispaniolan-Parakeet;Hispaniolan-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;52.6929897529699;93;146;0;0;0;0;0;0;60;0;40;0;FruiNect;2;0;0;0;50;50;0;0;2
Aratinga_erythrogenys;Psittacara_erythrogenys;Psittacara_erythrogenys;Red-masked-Parakeet;Red-masked-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;93.9944490373761;396;151;0;0;0;0;0;0;60;0;0;40;FruiNect;2;0;0;50;50;0;0;0;2
Aratinga_euops;Psittacara_euops;Psittacara_euops;Cuban-Parakeet;Cuban-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;50.4394789657757;76;139.26;0;0;0;0;0;0;100;0;0;0;FruiNect;1;0;0;0;33;33;33;0;3
Aratinga_finschi;Psittacara_finschi;Psittacara_finschi;Crimson-fronted-Parakeet;Crimson-fronted-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;98.2488639818486;392;150;0;0;0;0;0;0;50;0;0;50;Omnivore;2;0;0;33;33;33;0;0;3
Aratinga_holochlora;Psittacara_holochlorus;Psittacara_holochlorus;Green-Parakeet;Green-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;184.798204311479;1055;138;0;0;0;0;0;0;50;0;50;0;Omnivore;2;0;0;0;50;50;0;0;2
Aratinga_jandaya;Aratinga_jandaya;Aratinga_jandaya;Jandaya-Parakeet;Jandaya-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;313.900794158913;4686;89.4;0;0;0;0;0;0;80;0;20;0;FruiNect;2;0;0;0;33;33;33;0;3
Aratinga_leucophthalma;Psittacara_leucophthalmus;Psittacara_leucophthalmus;White-eyed-Parakeet;White-eyed-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;818.499495453932;27526;158;10;0;0;0;0;0;30;0;30;30;PlantSeed;4;0;0;20;20;40;20;0;4
Aratinga_mitrata;Psittacara_mitratus;Psittacara_mitratus;Mitred-Parakeet;Mitred-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;207.160014392549;982;249;0;0;0;0;0;0;50;0;50;0;Omnivore;2;0;0;50;50;0;0;0;2
Aratinga_nana;Eupsittula_nana;Eupsittula_nana;Olive-throated-Parakeet;Jamaican-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;35.2983442995488;56;76.9;0;0;0;0;0;0;60;0;0;40;FruiNect;2;0;0;0;33;33;33;0;3
Aratinga_pertinax;Eupsittula_pertinax;Eupsittula_pertinax;Brown-throated-Parakeet;Brown-throated-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;373.621199083495;4917;83.99;0;0;0;0;0;0;40;0;40;20;PlantSeed;3;0;0;0;50;50;0;0;2
Aratinga_rubritorquis;Psittacara_rubritorquis;Psittacara_rubritorquis;Red-throated-Parakeet;Red-throated-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;91.8590721057448;416;212;0;0;0;0;0;0;100;0;0;0;FruiNect;1;0;0;20;30;30;20;0;4
Aratinga_solstitialis;Aratinga_solstitialis;Aratinga_solstitialis;Sun-Parakeet;Sun-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;78.4012666127254;322;119.62;0;0;0;0;0;0;100;0;0;0;FruiNect;1;0;0;0;20;60;20;0;3
Aratinga_wagleri;Psittacara_wagleri;Psittacara_wagleri;Scarlet-fronted-Parakeet;Scarlet-fronted-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;157.547568487163;764;194;0;0;0;0;0;0;0;0;100;0;PlantSeed;1;0;0;50;50;0;0;0;2
Aratinga_weddellii;Aratinga_weddellii;Aratinga_weddellii;Dusky-headed-Parakeet;Dusky-headed-Parakeet;PSITTACIFORMES;1_resident;1_resident;0;390.282440878561;6975;108;0;0;0;0;0;0;60;0;0;40;FruiNect;2;0;0;0;0;40;60;0;2
Arborophila_ardens;Arborophila_ardens;Arborophila_ardens;Hainan-Partridge;Hainan-Partridge;GALLIFORMES;1_resident;1_resident;0;35.1631951629857;58;266.64;50;0;0;0;0;0;0;0;50;0;Omnivore;2;0;0;100;0;0;0;0;1
Arborophila_atrogularis;Arborophila_atrogularis;Arborophila_atrogularis;White-cheeked-Partridge;White-cheeked-Partridge;GALLIFORMES;1_resident;1_resident;0;170.876081494413;1212;237.31;20;0;0;0;0;0;30;0;30;20;Omnivore;4;0;0;100;0;0;0;0;1
Arborophila_brunneopectus;Arborophila_brunneopectus;Arborophila_brunneopectus;Bar-backed-Partridge;Bar-backed-Partridge;GALLIFORMES;1_resident;1_resident;0;196.992098376582;1697;291.47;30;0;0;0;0;0;30;0;30;10;Omnivore;4;0;0;100;0;0;0;0;1
Arborophila_cambodiana;Arborophila_cambodiana;Arborophila_cambodiana;Chestnut-headed-Partridge;Chestnut-headed-Partridge;GALLIFORMES;1_resident;1_resident;0;40.6416323436834;76;285.87;30;0;0;0;0;0;30;0;30;10;Omnivore;4;0;0;100;0;0;0;0;1
Arborophila_campbelli;Arborophila_campbelli;Arborophila_campbelli;Malaysian-Partridge;Malay-Partridge;GALLIFORMES;1_resident;1_resident;0;52.2328887489273;92;336;30;0;0;0;0;0;30;0;0;40;Omnivore;3;0;0;100;0;0;0;0;1
Arborophila_charltonii;Arborophila_charltonii;Arborophila_charltonii;Chestnut-necklaced-Partridge;Chestnut-necklaced-Partridge;GALLIFORMES;1_resident;1_resident;0;148.988551759867;508;269.25;30;0;0;0;0;0;30;0;40;0;Omnivore;3;0;0;100;0;0;0;0;1
Arborophila_chloropus;Arborophila_chloropus;Arborophila_chloropus;Scaly-breasted-Partridge;Green-legged-Partridge;GALLIFORMES;1_resident;1_resident;0;265.002354807807;2590;250;30;0;0;0;0;0;30;0;40;0;Omnivore;3;0;0;100;0;0;0;0;1
Arborophila_crudigularis;Arborophila_crudigularis;Arborophila_crudigularis;Taiwan-Partridge;Taiwan-Partridge;GALLIFORMES;1_resident;1_resident;0;40.643881939999;100;256.77;20;0;0;0;0;0;20;0;30;30;PlantSeed;4;0;0;100;0;0;0;0;1
Arborophila_davidi;Arborophila_davidi;Arborophila_davidi;Orange-necked-Partridge;Orange-necked-Partridge;GALLIFORMES;1_resident;1_resident;0;25.8751122133283;34;241;30;0;0;0;0;0;30;0;30;10;Omnivore;4;0;0;100;0;0;0;0;1
Arborophila_gingica;Arborophila_gingica;Arborophila_gingica;White-necklaced-Partridge;Collared-Partridge;GALLIFORMES;1_resident;1_resident;0;170.436533989307;1440;253;30;0;0;0;0;0;30;0;40;0;Omnivore;3;0;0;100;0;0;0;0;1
Arborophila_hyperythra;Arborophila_hyperythra;Arborophila_hyperythra;Red-breasted-Partridge;Bornean-Partridge;GALLIFORMES;1_resident;1_resident;0;123.764321132469;605;270;30;0;0;0;0;0;40;0;30;0;Omnivore;3;0;0;100;0;0;0;0;1
Arborophila_javanica;Arborophila_javanica;Arborophila_javanica;Chestnut-bellied-Partridge;Chestnut-bellied-Partridge;GALLIFORMES;1_resident;1_resident;0;66.4145972215136;174;272;30;0;0;0;0;0;30;0;30;10;Omnivore;4;0;0;100;0;0;0;0;1
Arborophila_mandellii;Arborophila_mandellii;Arborophila_mandellii;Chestnut-breasted-Partridge;Chestnut-breasted-Partridge;GALLIFORMES;1_resident;1_resident;0;82.5777179015219;301;268;30;0;0;0;0;0;30;0;30;10;Omnivore;4;0;0;100;0;0;0;0;1
Arborophila_orientalis;Arborophila_orientalis;Arborophila_orientalis;White-faced-Partridge;White-faced-Partridge;GALLIFORMES;1_resident;1_resident;0;36.7188476281088;48;336;30;0;0;0;0;0;30;0;0;40;Omnivore;3;0;0;100;0;0;0;0;1
Arborophila_rolli;Arborophila_rolli;Arborophila_rolli;Rolls-Partridge;Tan-breasted-Partridge;GALLIFORMES;1_resident;1_resident;0;66.6449766321878;195;336;30;0;0;0;0;0;30;0;0;40;Omnivore;3;0;0;100;0;0;0;0;1
Arborophila_rubrirostris;Arborophila_rubrirostris;Arborophila_rubrirostris;Red-billed-Partridge;Red-billed-Partridge;GALLIFORMES;1_resident;1_resident;0;123.773369550163;333;225.35;30;0;0;0;0;0;30;0;30;10;Omnivore;4;0;0;100;0;0;0;0;1
Arborophila_rufipectus;Arborophila_rufipectus;Arborophila_rufipectus;Sichuan-Partridge;Sichuan-Partridge;GALLIFORMES;1_resident;1_resident;0;36.9426144118562;58;400.11;70;0;0;0;0;0;0;0;30;0;Invertebrate;2;0;0;100;0;0;0;0;1
Arborophila_rufogularis;Arborophila_rufogularis;Arborophila_rufogularis;Rufous-throated-Partridge;Rufous-throated-Partridge;GALLIFORMES;1_resident;1_resident;0;371.21727577119;4452;344.46;20;0;0;0;0;0;30;0;30;20;Omnivore;4;0;0;100;0;0;0;0;1
Arborophila_sumatrana;Arborophila_sumatrana;Arborophila_sumatrana;Grey-breasted-Partridge;Sumatran-Partridge;GALLIFORMES;1_resident;1_resident;0;78.4513014271508;223;336;30;0;0;0;0;0;30;0;0;40;Omnivore;3;0;0;100;0;0;0;0;1
Arborophila_torqueola;Arborophila_torqueola;Arborophila_torqueola;Hill-Partridge;Hill-Partridge;GALLIFORMES;1_resident;1_resident;0;292.618545109015;2686;344.46;20;0;0;0;0;0;20;0;30;30;PlantSeed;4;0;0;100;0;0;0;0;1
Archboldia_papuensis;Archboldia_papuensis;Archboldia_papuensis;Archbolds-Bowerbird;Archbolds-Bowerbird;PASSERIFORMES;1_resident;1_resident;0;82.488564000135;270;177.6;40;0;0;0;0;0;60;0;0;0;FruiNect;2;0;0;0;0;60;40;0;2
Archilochus_alexandri;Archilochus_alexandri;Archilochus_alexandri;Black-chinned-Hummingbird;Black-chinned-Hummingbird;CAPRIMULGIFORMES;3_strict_migrant;3_variable;1062.75787191533;1062.75787191533;9255;3.39;10;0;0;0;0;0;0;90;0;0;FruiNect;2;0;0;0;50;40;0;10;3
Archilochus_colubris;Archilochus_colubris;Archilochus_colubris;Ruby-throated-Hummingbird;Ruby-throated-Hummingbird;CAPRIMULGIFORMES;3_strict_migrant;3_variable;2043.56280579221;2043.56280579221;20903;3.09;40;0;0;0;0;0;0;60;0;0;FruiNect;2;0;0;0;40;40;0;20;3
Ardea_cinerea;Ardea_cinerea;Ardea_cinerea;Grey-Heron;Grey-Heron;PELECANIFORMES;2_partial_migrant;3_variable;3493.5353623925;3493.5353623925;180860;1443;20;10;10;60;0;0;0;0;0;0;VertFishScav;4;0;70;30;0;0;0;0;2
Ardea_cocoi;Ardea_cocoi;Ardea_cocoi;Cocoi-Heron;Cocoi-Heron;PELECANIFORMES;1_resident;1_resident;0;986.468378305227;46591;1752.44;30;0;30;40;0;0;0;0;0;0;VertFishScav;3;0;100;0;0;0;0;0;1
Ardea_goliath;Ardea_goliath;Ardea_goliath;Goliath-Heron;Goliath-Heron;PELECANIFORMES;1_resident;1_resident;0;1113.6258454177;54754;4468;20;0;20;60;0;0;0;0;0;0;VertFishScav;3;0;50;50;0;0;0;0;2
Ardea_herodias;Ardea_herodias;Ardea_herodias;Great-Blue-Heron;Great-Blue-Heron;PELECANIFORMES;2_partial_migrant;3_variable;1382.18417463937;1382.18417463937;54120;2523.41;30;10;10;50;0;0;0;0;0;0;VertFishScav;4;0;60;40;0;0;0;0;2
Ardea_humbloti;Ardea_humbloti;Ardea_humbloti;Madagascar-Heron;Madagascar-Heron;PELECANIFORMES;2_partial_migrant;2_short;179.652767036043;179.652767036043;385;1649.86;30;0;0;70;0;0;0;0;0;0;VertFishScav;2;0;100;0;0;0;0;0;1
Ardea_insignis;Ardea_insignis;Ardea_insignis;White-bellied-Heron;White-bellied-Heron;PELECANIFORMES;1_resident;1_resident;0;75.6946240714966;253;1649.86;10;10;10;70;0;0;0;0;0;0;VertFishScav;4;0;50;50;0;0;0;0;2
Ardea_melanocephala;Ardea_melanocephala;Ardea_melanocephala;Black-headed-Heron;Black-headed-Heron;PELECANIFORMES;1_resident;1_resident;0;1136.46645619028;58832;1060;20;20;30;20;0;10;0;0;0;0;VertFishScav;5;0;50;50;0;0;0;0;2
